EMPLOYEE_ID,RACE,GENDER,GENDER_NUM,DEPARTMENT_NAME,TITLE,REGULAR_PAY,PAY_NUM,LOG_PAY
281,White,Female,0,BPS Orchard Gardens K-8 Pilot,Community Field Coordinator,"$61,592.39 ",61592.39,4.789527057
282,White,Female,0,Neighborhood Development,Program Mngr,"$80,004.17 ",80004.17,4.903112624
283,NA,Female,0,BPS Special Education,Employment Agreement,"$5,326.65 ",5326.65,3.726454161
284,White,Female,0,Brighton Police Department,Police Officer,"$74,603.03 ",74603.03,4.872756467
285,White,NA,1,Brighton Retirement System,Human Resources Manager,"$105,452.56 ",105452.56,5.023057127
286,White,Female,0,BPS Mozart Elementary,Teacher,"$85,119.84 ",85119.84,4.930030799
287,White,Female,0,"UP ""Unlocking Potential"" Acad",Teacher,"$12,288.40 ",12288.4,4.08949534
288,White,Male,1,Parks Department,Summer Youth Worker,"$5,170.50 ",5170.5,3.713532542
289,White,Male,1,Brighton Cntr - Youth & Families,Youth Worker,"$54,481.82 ",54481.82,4.736251607
290,Black,Female,0,Law Department,Head Clerk & Secretary,"$59,200.07 ",59200.07,4.77232222
291,Black,Female,0,Brighton Police Department,Police Officer,"$32,566.54 ",32566.54,4.51277162
292,Black,Male,1,Parks Department,Summer Youth Worker,"$4,231.50 ",4231.5,3.626494345
293,Black,Male,1,Umana Middle,Teacher,"$26,575.48 ",26575.48,4.424481117
294,Black,Male,1,Brighton Fire Department,Fire Fighter,"$127,051.61 ",127051.61,5.103980173
295,Black,Female,0,Achievement Gap,Director (NonAcad) D,"$113,434.47 ",113434.47,5.054745046
296,White,Male,1,Property Management,Sr Computer Oper (Shift Supv),"$66,247.23 ",66247.23,4.821167724
297,White,Male,1,Veterans' Services,Community Relations Specialist,"$67,293.66 ",67293.66,4.82797415
298,NA,Female,0,Brighton Police Department,Police Clerk And Typist,"$52,650.59 ",52650.59,4.721403242
299,White,Female,0,BPS Brighton Evening Academy,Teacher,"$110,380.56 ",110380.56,5.042892593
300,Black,Female,0,BPS Mason Elementary,Principal Elementary,"$127,466.66 ",127466.66,5.105396606
301,NA,Female,0,BPS Holmes Elementary,Teacher,"$104,300.12 ",104300.12,5.018284808
302,NA,Female,0,BPS Facility Management,Jr Cust/Nights,"$49,650.82 ",49650.82,4.695926425
303,Hispanic,Female,0,BPS Trotter Elementary,Paraprofessional,"$40,792.31 ",40792.31,4.610578299
304,Hispanic,Female,0,BPS Facility Management,Jr Custodian,"$54,721.29 ",54721.29,4.738156327
305,White,Female,0,BPS Special Education,Speech & Language Pathologist,"$116,601.14 ",116601.14,5.066702797
306,White,Female,0,Brighton Police Department,Police Offc/Juvenile Offc 4$10,"$100,209.31 ",100209.31,5.000908072
307,White,Female,0,BPS Special Education,Sen Clerk School Sec 766-15B,"$45,201.94 ",45201.94,4.655157074
308,White,Female,0,Tobin K-8,Teacher,"$109,146.78 ",109146.78,5.038010928
309,White,Male,1,Brighton Police Department,Police Officer,"$97,323.22 ",97323.22,4.988216469
310,White,Female,0,BPS Brighton Latin,Nurse,"$85,612.14 ",85612.14,4.932535353
311,Hispanic,Female,0,BPS Madison Park High,Teacher,"$113,860.14 ",113860.14,5.056371713
312,Hispanic,Female,0,Fam & Student Engagemt,Hot Line Worker,"$9,576.40 ",9576.4,3.981202278
313,Hispanic,Female,0,Food & Nutrition Svc,Distribution Center Worker,"$23,919.39 ",23919.39,4.3787501
314,Hispanic,Male,1,BPS Facility Management,Jr Cust/Nights,"$27,944.09 ",27944.09,4.446289971
315,Hispanic,Female,0,BPS Blackstone Elementary,Paraprofessional,"$40,118.60 ",40118.6,4.603345769
316,NA,Female,0,BPS Dearborn Middle,Director (D) (non-ac),"$115,593.42 ",115593.42,5.062933113
317,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,"$58,445.87 ",58445.87,4.766753828
318,Hispanic,Female,0,Tobin K-8,Teacher,"$115,084.16 ",115084.16,5.061015552
319,Hispanic,Female,0,BPS Orchard Gardens K-8 Pilot,Part-Time Cafeteria Attendant,"$15,743.09 ",15743.09,4.197089978
320,White,NA,1,Jackson/Mann K-8,Teacher,"$101,498.82 ",101498.82,5.006460993
321,White,Female,0,Perry K-8,Paraprofessional,"$30,143.37 ",30143.37,4.479191804
322,NA,Female,0,BPS Dever Elementary,Lunch Hour Monitors,"$9,292.43 ",9292.43,3.968129298
323,NA,NA,1,BPS East Brighton High,Part-Time Cafeteria Attendant,"$29,349.57 ",29349.57,4.467601743
324,Black,Female,0,Haley Pilot,Paraprofessional,"$42,785.67 ",42785.67,4.631298337
325,Black,Male,1,BPS Transportation,Standby Cab Monitor HE,"$11,819.79 ",11819.79,4.072609761
326,NA,Male,1,Dpt of Innovation & Technology,Sr Data Proc Sys Anl,"$98,227.52 ",98227.52,4.992233179
327,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher,"$3,843.93 ",3843.93,3.58477547
328,White,Male,1,Public Works Department,Supn-Automotive Maint(Cfm),"$128,027.61 ",128027.61,5.107303638
329,Black,Female,0,BPS Transportation,Standby Cab Monitor HE,"$19,205.84 ",19205.84,4.283433307
330,Black,Male,1,Parks Department,Gen Supn (Pks/Turf Maint),"$111,284.03 ",111284.03,5.046432845
331,Black,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$42,068.66 ",42068.66,4.623958679
332,NA,Female,0,Brighton Public Library,Library Aide,"$2,182.51 ",2182.51,3.338956242
333,Black,Male,1,Ellison/Parks EES,Surround Care Paraprofessional,"$64,084.14 ",64084.14,4.806750561
334,White,Male,1,BPS Charlestown High,Coord-Manager (C),"$84,028.94 ",84028.94,4.924428885
335,White,Female,0,BPS Special Education,Occupational Therapist,"$106,931.60 ",106931.6,5.029106065
336,Hispanic,NA,1,Quincy Upper School,Teacher,"$26,495.44 ",26495.44,4.423171136
337,Hispanic,Female,0,BPS Counseling Service,School Psychologist(1),"$112,182.50 ",112182.5,5.049925114
338,Hispanic,Male,1,Public Works Department,Paver##,"$43,034.57 ",43034.57,4.633817468
339,Hispanic,Male,1,School Support & Tranformation,Operational Leader,"$128,587.55 ",128587.55,5.109198922
340,Hispanic,Female,0,East Brighton EEC,Teacher,"$115,635.00 ",115635,5.063089305
341,NA,Female,0,Margarita Muniz Academy,Teacher,"$120,088.24 ",120088.24,5.07950048
342,Hispanic,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher,"$5,829.22 ",5829.22,3.765610446
343,Hispanic,Male,1,Traffic Division,Vehicle Impound Specialist ##,"$1,446.59 ",1446.59,3.160345459
344,Hispanic,Female,0,BPS Transportation,Cab Monitor,"$13,957.73 ",13957.73,4.144814793
345,Hispanic,Female,0,BPS Quincy Elementary,Admin Asst (B),"$28,627.80 ",28627.8,4.456787974
346,Hispanic,Female,0,BPS Burke High,Teacher,"$117,760.32 ",117760.32,5.070998977
347,Hispanic,Male,1,Brighton Police Department,Police Officer,"$46,398.82 ",46398.82,4.666506936
348,Hispanic,Male,1,Brighton Fire Department,Fire Captain,"$171,228.74 ",171228.74,5.233576661
349,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,"$122,254.97 ",122254.97,5.087266523
350,Hispanic,Male,1,Parks Department,Summer Youth Worker,"$23,312.38 ",23312.38,4.367586614
351,Hispanic,Male,1,Brighton Cntr - Youth & Families,Admin Coordinator (Com Sch),"$96,200.60 ",96200.6,4.983177781
352,Hispanic,Male,1,Brighton Police Department,Police Officer,"$109,323.38 ",109323.38,5.038713051
353,Hispanic,Female,0,Property Management,Commissioner (Rpd),"$133,048.53 ",133048.53,5.124010081
354,Hispanic,Male,1,ASD Human Resources,Student Intern,"$2,947.50 ",2947.5,3.469453814
355,Hispanic,Female,0,BPS Counseling Service,School Psychologist(1),"$68,523.96 ",68523.96,4.835842453
356,Hispanic,Female,0,Baldwin ELC,Surround Care Paraprofessional,"$61,362.88 ",61362.88,4.787905735
357,Hispanic,Female,0,BPS Ellis Elementary,Paraprofessional,"$40,134.18 ",40134.18,4.603514394
358,Hispanic,NA,1,Parks Department,Summer Youth Worker,"$32,320.00 ",32320,4.509471352
359,Hispanic,Female,0,BPS Counseling Service,Pupil Adjustment Counselor(1),"$110,514.10 ",110514.1,5.043417691
360,Hispanic,Female,0,Eliot K-8,Lead Satellite Attendant B,"$20,065.54 ",20065.54,4.302450852
361,White,NA,1,Young Achievers K-8,Teacher,"$107,462.09 ",107462.09,5.031255283
362,White,Female,0,BPS Dever Elementary,Teacher,"$91,807.73 ",91807.73,4.962879249
363,White,Female,0,Curley K-8,Teacher,"$102,766.04 ",102766.04,5.011849622
364,White,Female,0,BPS Dearborn Middle,Social Worker/Coordinator,"$124,599.42 ",124599.42,5.095516021
365,White,Male,1,Brighton Police Department,Police Officer,"$93,366.63 ",93366.63,4.970191684
366,White,Female,0,Environment Department,Employment Agreement,"$48,461.28 ",48461.28,4.685394881
367,White,Male,1,BPS Facility Management,Jr Cust/Nights,"$57,521.49 ",57521.49,4.759830127
368,White,Female,0,Mildred Avenue K-8,Teacher,"$88,487.28 ",88487.28,4.946880846
369,NA,Female,0,BPS Special Education,Manager 12,"$66,674.75 ",66674.75,4.823961396
370,White,Female,0,Brighton Fire Department,Head Clerk,"$40,946.05 ",40946.05,4.612212012
371,Hispanic,Male,1,BPS Special Education,SPED Coverage Paraprofessional,"$38,391.38 ",38391.38,4.584233723
372,Hispanic,Male,1,Brighton Police Department,Police Officer,"$95,397.75 ",95397.75,4.979538132
373,Hispanic,Female,0,BPS Counseling Service,Senior Director (BASAS 12B),"$131,959.39 ",131959.39,5.120440299
374,NA,Female,0,BPS Charlestown High,Part-Time Cafeteria Attendant,"$16,118.70 ",16118.7,4.207330012
375,White,Female,0,Kilmer K-8,Paraprofessional,"$47,603.93 ",47603.93,4.677642808
376,White,Female,0,Traffic Division,Parking Meter Supervisor,"$60,616.31 ",60616.31,4.782589495
377,White,Female,0,East Brighton EEC,Teacher,"$23,055.28 ",23055.28,4.362770401
378,White,Male,1,Umana Middle,Teacher,"$102,799.47 ",102799.47,5.011990876
379,White,Male,1,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$17,802.90 ",17802.9,4.250490752
380,White,Male,1,BPS Quincy Elementary,Teacher,"$119,982.12 ",119982.12,5.079116531
381,White,Female,0,Brighton Public Library,Sr Marketing Associate,"$77,579.54 ",77579.54,4.8897472
382,White,Female,0,BPS Counseling & Intervtn Ct,Specialist (BTU) non ac,"$114,497.40 ",114497.4,5.058795625
383,White,Male,1,Brighton Fire Department,Fire Fighter,"$108,333.67 ",108333.67,5.034763456
384,White,Female,0,Public Works Department,Street Permit Examiner,"$63,093.89 ",63093.89,4.799987304
385,White,Female,0,BPS Ellis Elementary,Prin Clerk/School Sec 19,"$56,486.92 ",56486.92,4.751947895
386,White,Female,0,Food & Nutrition Svc,Substitute Cafeteria Attendant,"$6,698.66 ",6698.66,3.825987935
387,Hispanic,Female,0,Edison K-8,Part-Time Cafeteria Attendant,"$25,139.52 ",25139.52,4.400356981
388,Hispanic,Female,0,Mission Hill K-8,Paraprofessional,"$32,740.77 ",32740.77,4.515088889
389,Black,NA,1,BPS Transportation,Cab Monitor,"$24,610.03 ",24610.03,4.391112143
390,Black,Male,1,Brighton Police Department,School Traffic Supv,"$7,759.86 ",7759.86,3.889853886
391,White,Female,0,BPS Carter Center,Teacher,"$105,631.60 ",105631.6,5.023793858
392,Black,NA,1,BPS Brighton High,Security Para,"$54,503.72 ",54503.72,4.736426145
393,White,Female,0,P. A. Shaw Elementary,Nurse,"$79,927.24 ",79927.24,4.902694816
394,White,Female,0,Emergency Management,Project Dir,"$60,771.46 ",60771.46,4.78369967
395,White,Female,0,Edison K-8,Teacher,"$112,304.94 ",112304.94,5.05039886
396,White,Female,0,BPS Orchard Gardens K-8 Pilot,Teacher,"$126,893.84 ",126893.84,5.10344054
397,Hispanic,Female,0,Brighton Cntr - Youth & Families,Sr Outrch & Engmnt Coord (BCYF,"$58,793.84 ",58793.84,4.769331826
398,NA,Female,0,BPS Mckay Elementary,Lunch Hour Monitors,"$9,292.42 ",9292.42,3.968128831
399,White,Female,0,BPS Brighton Latin,Teacher,"$39,422.29 ",39422.29,4.595741848
400,Hispanic,Female,0,BPS Winthrop Elementary,Lunch Hour Monitors,"$8,788.90 ",8788.9,3.943934523
401,NA,NA,1,BPS Special Education,Occupational Therapist,"$24,158.58 ",24158.58,4.383071404
402,NA,Female,0,BPS Welcome Services,Director (D) (non-ac),"$96,657.56 ",96657.56,4.985235828
403,White,Female,0,BPS Taylor Elementary,Part-Time Cafeteria Attendant,"$12,398.59 ",12398.59,4.093372299
404,White,Female,0,Environment Department,Admin Asst,"$54,205.25 ",54205.25,4.734041352
405,NA,Female,0,Office of Arts & Culture,Special Assistant,"$47,115.46 ",47115.46,4.673163436
406,NA,Female,0,Curley K-8,Teacher,"$122,722.44 ",122722.44,5.088923981
407,Asian,Female,0,"Greenwood, S K-8",Teacher,"$25,763.04 ",25763.04,4.410997108
408,Black,Male,1,BPS Madison Park High,Teacher,"$105,657.10 ",105657.1,5.023898686
409,Hispanic,Male,1,BPS Facility Management,Jr Custodian,"$48,335.92 ",48335.92,4.684269989
410,White,Female,0,Traffic Division,Sr Parking Meter Supervisor I,"$70,802.66 ",70802.66,4.850049574
411,White,NA,1,"UP ""Unlocking Potential"" Acad",Teacher,"$73,393.79 ",73393.79,4.865659315
412,Hispanic,Male,1,Brighton Police Department,Maint Mech (Painter-Bpd),"$61,112.67 ",61112.67,4.786131258
413,Asian,Male,1,BPS Brighton Comm Leadership Ac,Teacher,"$88,759.54 ",88759.54,4.948215043
414,Black,Male,1,BPS Business Service,BPS Worker's Comp Job Class,NA,NA,NA
415,Black,Female,0,BPS Quincy Elementary,Part-Time Cafeteria Attendant,"$9,175.65 ",9175.65,3.962636839
416,Black,Female,0,BPS Special Education,ABA Specialist (BTU),"$42,812.53 ",42812.53,4.631570893
417,White,Male,1,Age Strong,Sr Budget Anl (Eld/Fiscal),"$10,392.82 ",10392.82,4.016733406
418,White,Male,1,Public Works Department,Hvy Mtr Equip Repairpr Class I,"$85,956.08 ",85956.08,4.934276601
419,White,Male,1,BPS Brighton Latin,Teacher,"$117,475.98 ",117475.98,5.069949077
420,White,Female,0,BPS Counseling Service,School Psychologist(1),"$92,074.40 ",92074.4,4.964138897
421,NA,Female,0,BPS Mendell Elementary,Staff Asst (B),"$72,289.68 ",72289.68,4.859076302
422,White,Female,0,Curley K-8,Teacher,"$113,330.26 ",113330.26,5.054345885
423,White,Female,0,BPS Adams Elementary,Paraprofessional,"$40,992.31 ",40992.31,4.612702392
424,White,Male,1,Brighton Fire Department,Fire Captain Admn-Advance Tech,"$107,380.92 ",107380.92,5.030927121
425,White,Female,0,Umana Middle,Teacher,"$88,067.95 ",88067.95,4.944817887
426,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$146,590.27 ",146590.27,5.166105145
427,White,Female,0,Neighborhood Development,Compliance Monitor,"$78,467.23 ",78467.23,4.894688322
428,White,NA,1,BPS Higginson Elementary,Paraprofessional,"$7,930.44 ",7930.44,3.899297284
429,White,Male,1,BPS Brighton Comm Leadership Ac,Teacher,"$96,148.20 ",96148.2,4.982941158
430,White,Female,0,Tech Brighton Academy,Part-Time Cafeteria Attendant,"$22,304.93 ",22304.93,4.348400865
431,White,Male,1,BPS Brighton Arts Academy,Paraprofessional,"$42,728.74 ",42728.74,4.630720086
432,White,Female,0,Brighton Police Department,Police Officer,"$95,397.75 ",95397.75,4.979538132
433,White,Female,0,BPS Murphy Elementary,Teacher,"$111,470.86 ",111470.86,5.047161352
434,White,Female,0,UP Academy Holland,Teacher,"$44,423.10 ",44423.1,4.647608862
435,White,Female,0,BPS Kenny Elementary,Teacher,"$95,988.10 ",95988.1,4.982217395
436,White,Male,1,Brighton Police Department,Police Detective,"$47,757.11 ",47757.11,4.679038038
437,White,Female,0,BPS South Brighton HS - Excel,Teacher,"$109,422.04 ",109422.04,5.039104807
438,White,Male,1,Brighton Fire Department,Fire Lieutenant-ADR,$86.24 ,86.24,1.935708748
439,White,Male,1,Traffic Division,Sr Parking Meter Supervisor I,"$63,802.07 ",63802.07,4.804834769
440,White,Female,0,Public Facilities Department,Sr Project Mangr (PFD),"$125,678.62 ",125678.62,5.099261403
441,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher,"$7,327.81 ",7327.81,3.8649742
442,White,Female,0,Emergency Management,Asst Dir (Homeland Sec),"$108,794.96 ",108794.96,5.036608777
443,White,Female,0,BPS Brighton Comm Leadership Ac,Paraprofessional,"$47,812.52 ",47812.52,4.679541634
444,White,Female,0,Parks Department,Admin Secretary,"$61,113.26 ",61113.26,4.786135451
445,White,Male,1,Brighton Fire Department,Fire Fighter,"$99,059.69 ",99059.69,4.995896965
446,White,Male,1,Brighton Fire Department,Fire Fighter-AdvanceTechnician,"$131,622.29 ",131622.29,5.119329443
447,White,Female,0,Mildred Avenue K-8,Paraprofessional,"$37,426.48 ",37426.48,4.573178983
448,White,Female,0,BPS Cl#10 Lee Academy,Teacher,"$86,112.68 ",86112.68,4.935067106
449,White,NA,1,BPS Transportation,Cab Monitor,"$16,380.67 ",16380.67,4.214331661
450,White,NA,1,Traffic Division,Parking Meter Supervisor,"$63,439.38 ",63439.38,4.80235893
451,White,Female,0,Mildred Avenue K-8,Paraprofessional,"$50,981.25 ",50981.25,4.70741048
452,White,Female,0,Assessing Department,Supv-Asst Assessors,"$73,730.90 ",73730.9,4.867649535
453,NA,Female,0,BPS Mason Elementary,Specialist (BTU),"$117,518.34 ",117518.34,5.070105648
454,White,Male,1,BPS McKinley Middle,Paraprofessional,"$42,863.51 ",42863.51,4.632087732
455,Hispanic,Male,1,Traffic Division,Sr Parking Meter Supervisor I,"$73,466.72 ",73466.72,4.866090651
456,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$11,177.65 ",11177.65,4.048350507
457,Hispanic,NA,1,Brighton Cntr - Youth & Families,Outreach & Engmnt Coord (BCYF),"$56,908.14 ",56908.14,4.755174391
458,Hispanic,NA,1,BPS Orchard Gardens K-8 Pilot,Teacher,"$109,982.58 ",109982.58,5.041323903
459,Hispanic,Female,0,BPS Guild Elementary,SpEd Support Svcs Coordinator,"$125,801.70 ",125801.7,5.09968651
460,Hispanic,Female,0,Brighton Public Library,Asst Prin Accountant,"$87,043.91 ",87043.91,4.939738391
461,Hispanic,Female,0,P. A. Shaw Elementary,Paraprofessional,"$29,653.18 ",29653.18,4.472071274
462,Hispanic,Male,1,BPS McKinley Middle,Paraprofessional,"$48,998.85 ",48998.85,4.690185887
463,Hispanic,Male,1,BPS Facility Management,Sen Cust C/Nights,"$63,605.81 ",63605.81,4.803496788
464,Hispanic,NA,1,BPS Facility Management,Sen Cust C,"$58,696.60 ",58696.6,4.768612945
465,Hispanic,Female,0,Brighton Police Department,Police Officer,NA,NA,NA
466,Hispanic,Male,1,Brighton Police Department,Police Officer,"$84,688.66 ",84688.66,4.927825261
467,Hispanic,Female,0,Neighborhood Development,Construction Manager,"$100,288.53 ",100288.53,5.001251266
468,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,"$114,454.55 ",114454.55,5.058633062
469,Hispanic,NA,1,UP Academy Holland,Paraprofessional,"$11,209.00 ",11209,4.049566869
470,Hispanic,Male,1,BPS Dearborn Middle,Teacher,"$88,464.12 ",88464.12,4.946767162
471,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,"$138,192.72 ",138192.72,5.140485165
472,Hispanic,Male,1,Brighton Police Department,Police Officer,"$91,634.70 ",91634.7,4.962059962
473,Hispanic,Female,0,Curley K-8,Paraprofessional,"$37,182.24 ",37182.24,4.57033555
474,Hispanic,Female,0,Comm. for Persons with Disabil,Admin Asst,"$47,970.49 ",47970.49,4.680974155
475,Hispanic,NA,1,Newcomers Academy,Community Field Coordinator,"$68,460.33 ",68460.33,4.835438988
476,NA,Female,0,Dpt of Innovation & Technology,Sr Data Proc Sys Anl,"$108,007.23 ",108007.23,5.033452828
477,Hispanic,Female,0,BPS Special Education,Speech & Language Pathologist,"$115,445.20 ",115445.2,5.06237588
478,Hispanic,Male,1,Transportation-Parking Clerk,Sr Data Proc Sys Anl,"$108,170.66 ",108170.66,5.03410948
479,Hispanic,Female,0,Food & Nutrition Svc,Substitute Cafeteria Attendant,"$6,009.00 ",6009,3.778802204
480,NA,Male,1,Brighton Fire Department,Fire Fighter,"$111,521.52 ",111521.52,5.04735868
481,White,Female,0,BPS Madison Park High,Teacher,"$82,149.76 ",82149.76,4.914606299
482,White,NA,1,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$16,418.06 ",16418.06,4.215321838
483,White,NA,1,Frederick Pilot Middle,Teacher,"$48,368.48 ",48368.48,4.68456244
484,White,Female,0,Brighton Police Department,Police Officer,"$94,973.76 ",94973.76,4.977603632
485,White,Male,1,Brighton Police Department,Police Captain-DDC/HRCD,"$167,087.75 ",167087.75,5.222944611
486,White,Female,0,BPS Special Education,Program Director (Basas 9A),"$113,812.76 ",113812.76,5.056190955
487,White,Female,0,UP Academy Dorchester,Principal Middle,"$125,588.66 ",125588.66,5.098950427
488,White,Female,0,Auditing Department,Sr Admin Anl,"$90,071.07 ",90071.07,4.954585322
489,White,Female,0,Brighton Public Library,Technical Specialist,"$83,579.20 ",83579.2,4.92209821
